Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Manually modified for quantification,Manually modified for annotation,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,KB,KB.1,KB.2,KF,KF.1,KF.2,KN,KN.1,KN.2,YB,YB.1,YB.2,YF,YF.1,YF.2,YN,YN.1,YN.2,YPF,YPF.1,YPF.2,Blood,NIAO
7539,1.301,291.12817,Unknown,[M+H]+,ion correlated with 1140; ion correlated with 4888; ion correlated with 4734; ion correlated with 1876; ion correlated with 2963; ion correlated with 7988,0.095,True,999,False,False,False,False,False,32.23,YPF2,291.12927:46068424 292.13262:7729152 293.13598:1623171,53.03939:8465 55.01853:18479 55.02975:13952 55.05494:60155 56.0503:53201 57.03409:8142 58.06583:22948 59.04999:10646 60.05635:525815 67.05513:10739 68.05028:32209 69.03387:26281 69.04542:7206 70.02919:7753 70.06591:2553979 71.01311:31893 71.04951:470241 71.0687:45191 72.04462:46967 72.05276:10675 72.08123:187226 73.06517:41513 74.02438:96972 74.06056:29174 74.09693:6869 76.05106:75855 79.05432:11901 80.05019:20057 81.03376:26256 81.07053:14468 82.02943:8283 82.06538:13992 83.0492:20024 84.04499:60759 84.08153:18200 85.02902:13274 85.07669:28128 86.0244:13136 86.05997:15755 86.07133:7896 88.0401:16465 88.07613:84248 89.02364:23407 94.06583:20242 95.04942:12617 95.06084:323813 96.04498:29978 96.05568:21974 96.08068:12719 97.02892:53951 97.06548:45270 97.07617:97382 98.02371:138381 98.06061:112175 99.00851:12541 99.04411:36042 99.09171:11894 100.03954:19739 100.07655:12185 102.05555:27566 108.04541:7487 109.02876:17730 110.02338:91599 110.06061:7255 111.04402:32879 112.08658:434857 113.07085:59694 114.0556:34872 114.06592:41749 114.10311:31643 115.08723:229975 116.03449:195440 116.07123:523221 117.07386:18499 118.04914:23834 120.06607:6904 122.0606:24898 122.07218:9472 124.03855:18273 124.07524:16010 125.07075:26708 126.05429:26503 127.03832:11245 127.08722:10216 128.03412:30256 128.07117:34878 128.0808:9505 129.11388:8490 130.04994:46169 130.0975:243340 132.0443:11273 133.09668:15784 134.0453:106482 136.06212:8144 138.06627:7509 140.071:66543 140.082:49540 141.06514:15344 142.0507:15167 142.08603:7513 144.06621:31983 150.05507:116655 152.07086:39822 157.10822:29279 158.09184:169320 159.07671:6457 160.07077:20155 161.09164:10966 164.06992:6600 164.08195:11571 168.06572:164061 169.06831:7096 170.08186:29174 171.07703:8985 172.05951:16455 172.10852:31744 175.11771:1168612 176.12253:39778 177.09909:17548 184.07085:9234 185.09109:11976 186.07622:56711 188.09045:23156 190.08305:11276 190.11784:17995 192.07693:20104 195.07553:96753 196.06084:177678 197.06207:8278 198.07602:6164 210.08568:50665 213.08624:46312 214.07126:134307 215.07341:6593 220.07051:14089 228.09898:33627 231.09729:32262 232.0799:200703 233.08572:9105 238.0827:118049 239.0847:9851 249.10765:14555 256.09372:92021 273.12067:20801 273.15491:52763 274.10165:25242 290.13336:37316 291.13065:1822959,0,9923,102183,234694,234694,234694,12725,62693,91155,998879,427758,4892,360428,439478,710189,512386,2002088,1258756,4955964,46068424,106131344,477176,1257743
7580,10.595,293.10013,Unknown,[M+H]+,,0.381,True,999,False,False,False,False,False,22.11,YB1,293.10165:7024542 294.105:1349794 295.10836:175896,55.01843:5243 59.04981:3809 67.05477:7295 67.61491:3296 83.01323:9054 94.03091:3248 103.37498:3185 139.03928:15910 141.01743:4192 147.0434:5713 165.0183:5115 165.05447:5446 169.81865:4067 175.03789:11534 177.05363:3907 183.02756:5247 187.03728:6614 193.04898:10899 205.05:14513 209.0455:5671 211.02286:3376 221.04391:380370 222.04776:21677 232.0341:3578 233.04277:57848 233.08006:4481 234.0482:3963 235.05998:8621 246.05342:6470 247.09622:6282 257.08029:10060 260.06924:11908 275.09219:69404 276.09476:7156 293.10043:440337,21985,22790,19539,70091,70091,70091,1538348,1564741,1710115,7024542,7280822,7096018,12772351,15514754,11477952,19993906,21387524,23557796,4004846,1909712,40022916,7133794,21646409
7581,10.662,293.10062,Unknown,[M+H]+,similar chromatogram in higher mz_7848; similar chromatogram in higher mz_11669,0.095,True,999,False,False,False,False,False,24.33,YPF1,293.10117:18864854 294.10452:3991878 295.10788:429816,55.01863:10447 55.05503:6277 59.04967:6379 65.03874:4749 67.05495:15947 69.07004:6143 79.05447:11376 81.03401:11228 81.07:11963 83.01293:20044 91.05412:9512 93.07034:9232 95.04873:7995 95.08566:9212 101.02336:3330 105.06985:11562 107.04926:4115 115.03833:4375 119.08544:4471 123.08014:7014 139.03958:16324 141.01935:9288 147.04384:13542 151.11211:4599 161.02411:3682 165.01912:9265 167.03366:9104 175.03877:18977 177.05475:6224 183.02882:7993 187.03865:11067 193.05016:20067 201.0547:5018 205.04971:28069 209.04463:9144 219.06508:7205 221.04332:599842 222.04692:41416 229.0853:5266 233.04568:98810 233.07942:6050 234.04758:5682 235.05876:16590 237.04041:3667 245.04214:9723 246.05292:13632 247.09575:11803 257.07983:17640 259.05762:4208 260.06931:20041 275.09201:118011 275.20059:7497 276.09467:14394 293.10065:576522 293.21002:12592,0,1962,9768,70091,70091,70091,1538348,1564741,1710115,1300326,1118221,1230749,3812508,4725564,4949974,14149328,17267644,17366548,18864854,20845732,6562460,1216432,16261173
7582,11.131,293.10071,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,17.63,YPF1,293.10101:13962694 294.10436:3615874 295.10772:318633,55.01863:12914 55.05503:7832 63.31678:3806 65.03873:4284 67.05493:28412 69.07058:4951 71.04961:6565 79.05447:7743 81.06999:7260 83.01358:23436 91.05492:7629 93.07033:9328 95.0496:9703 95.08568:23987 105.06984:6964 107.08601:5880 109.06459:5809 109.10133:7460 115.03949:5697 117.07047:5256 119.08543:8131 121.02901:4779 123.04387:3858 131.08568:5190 137.05971:4230 139.03941:16401 141.01773:5865 141.07016:3512 145.10172:4186 147.04385:18107 149.02351:8365 149.05975:3940 151.11208:12981 155.08554:5043 157.1015:3725 159.04276:5581 159.11696:4385 163.03873:9750 165.01909:6501 167.03363:4584 175.03909:17610 177.05472:10523 179.03282:7725 183.02879:7465 187.03891:20618 193.05022:34365 197.04407:4169 201.05469:6010 203.03471:4586 204.04268:4953 205.04959:54056 209.0441:25622 211.02197:5013 211.07431:12950 214.06036:4621 215.0708:3760 217.04962:8536 219.06505:14277 221.04324:700822 222.0472:38861 229.0491:4084 229.08527:12547 231.06772:4388 233.0457:89874 233.07939:15355 234.04755:6041 235.05933:4247 237.04037:3582 243.06432:4189 245.04539:20429 246.05281:36517 247.05881:24015 247.0957:13617 257.08032:47942 259.06155:9825 260.06882:57686 275.09216:441620 276.09445:35410 293.10056:847253 293.20999:13843,0,0,0,0,0,0,240111,175648,201614,1418041,1295331,1368574,4255052,4800432,4126322,37881560,32561810,42614092,13962694,15149485,13631159,1360649,37685821
7584,1.853,293.10114,Unknown,[M+H]+,,0.048,True,999,False,False,False,False,False,6.35,YF2,293.10114:4936704 294.10449:1641217 295.10785:337432,52.16199:2560 55.05517:4751 57.07068:3885 63.30822:2635 67.05471:7908 79.05489:5281 81.0704:8692 86.19088:2841 90.91781:5149 91.05444:5387 93.07063:5310 95.04988:4169 95.08592:6377 107.08616:4591 108.94814:2724 111.87108:3007 117.07046:3243 121.10095:5037 139.03897:4866 141.01889:3557 145.06474:3985 151.11145:4637 175.03993:3462 179.0338:4075 187.03712:3609 205.05052:10017 221.04378:157176 222.04765:6010 233.04323:22222 235.05978:3582 237.0858:3320 242.01505:3210 245.04608:6444 247.09601:3541 260.069:8174 275.0921:37923 275.20047:5850 292.12701:7820 293.10019:196996 293.20959:7114,80501,19876,0,33513,33513,33513,17415,130930,206579,2004346,1294571,274780,2931510,4936704,1689387,1376956,8213882,8280244,82046,187382,172380,1191232,5957027
7585,2.709,293.10123,Unknown,[M+H]+,ion correlated with 5911; ion correlated with 8055,0.048,True,999,False,False,False,False,False,8.15,YF1,293.10123:6677246 294.10458:2079380 295.10794:464632,55.01878:6357 55.05518:5163 57.07069:3558 59.04977:3310 67.05473:10469 69.03408:3230 70.0654:3582 79.05491:5471 81.03374:3932 81.07042:8396 83.01318:10245 84.08135:3742 91.05445:7591 93.07065:6385 95.0499:7631 95.08595:7685 105.07003:4052 107.04941:4408 107.08513:3676 108.49126:3364 119.08541:4102 121.0656:4027 125.28605:3307 133.10103:5678 139.039:11029 141.01892:8031 147.0433:8679 149.02296:3307 152.08148:3405 165.05437:3899 167.03473:5269 175.03777:9625 179.03383:5664 183.02979:3560 187.03958:9146 189.88814:3344 193.04901:15228 205.05017:19690 209.04536:8551 217.05031:6079 219.02882:4605 221.04391:420355 222.04807:21003 223.74554:3444 229.08585:3477 233.04277:57722 233.07991:6269 235.05983:11329 245.0425:11401 246.05325:12460 247.05922:5282 247.09605:9282 257.08014:12070 260.06866:19559 275.09216:86911 275.20053:6483 276.09457:7508 292.12234:14030 293.10025:504846,31380,0,48832,6735,6735,6735,3392,111722,162155,1024341,941328,454271,6677246,2063520,2183188,2420451,4345394,6742626,156105,0,118995,806647,4502824
7586,11.055,293.10165,Unknown,[M+H]+,,0.476,True,999,False,False,False,False,False,42.04,YB1,293.10162:11556247 294.10497:2361123 295.10833:350202,51.35341:2505 64.57127:2826 67.05478:2850 69.92162:2801 74.35231:2654 80.78121:2969 81.93503:3291 102.61568:2666 175.0379:4745 187.03972:4630 193.049:5551 205.05072:13335 221.04382:103269 222.04787:5974 223.36848:3652 231.24509:3412 233.04297:11948 233.08008:5433 247.09625:3134 257.08032:5939 260.06927:3599 275.09265:55996 293.10043:131375,11718,13615,37947,12519,12519,12519,537775,582546,503408,11556247,10493180,10823980,9149319,11595000,8848825,93100520,91229072,103650256,459556,1045861,83797968,10957802,95993283
7587,9.572,293.10165,Unknown,[M+H]+,ion correlated with 3726; ion correlated with 5904,0.048,True,999,False,False,False,False,False,20.39,YN2,293.10165:34944208 294.105:6704862 295.10836:436622,55.01844:24549 55.05484:35704 59.04982:15657 61.011:28727 67.05484:52514 69.07059:26310 71.04959:10035 79.05497:17801 81.0705:85653 83.01324:38914 83.08573:18582 91.05452:28875 93.06987:24110 95.08624:131860 96.08926:10990 97.10121:10221 105.07011:27391 107.08521:16303 109.10154:11914 119.08591:45942 121.10107:11814 123.04389:15956 123.08015:10564 133.10114:20067 135.11739:19600 137.13235:44061 139.0397:48183 147.04341:28064 149.02307:11427 151.0394:21010 161.13263:53995 162.13557:15747 163.03798:13354 165.01831:25046 165.0545:15517 167.03281:18626 169.1032:9950 175.03745:41387 175.07524:10416 177.05365:12857 179.03398:12430 179.14307:35479 183.02757:20022 187.03973:25085 193.04866:62175 203.03294:12545 205.05072:71530 209.04266:20899 217.04745:12272 221.04401:1493344 222.04749:72707 229.12549:16032 233.04295:217875 233.08009:21718 235.06001:42139 245.04268:22471 246.04979:31452 247.05942:21198 247.09625:26720 251.09283:10186 257.08105:47233 257.15869:69878 258.15878:33400 260.06833:56599 275.09241:334417 275.16498:55915 276.09479:18986 276.17313:20931 292.12729:17001 292.1936:26927 293.10046:1880586,12959,0,0,5867,5867,5867,63359,67455,87700,340141,191218,171422,1689728,1476354,1557846,7415342,34944208,12671030,230727,206160,198284,234260,18343527
7588,0.593,293.10168,Unknown,[M+H]+,ion correlated with 5907; ion correlated with 6181; ion correlated with 6681; ion correlated with 8060,0.048,True,999,False,False,False,False,False,10.66,YN2,293.10168:19994156 294.10503:7687778 295.10839:1646784,55.01844:9258 59.04982:5106 65.0393:4393 67.05478:11267 68.9977:4657 69.03413:3351 81.07048:6070 83.01324:14136 91.05452:5602 93.07072:3903 107.04948:4926 117.07057:5228 137.061:3605 139.03877:21335 141.01744:11124 147.04341:9896 149.02307:5458 151.03938:5069 165.0183:10254 165.05449:6787 167.03281:7349 175.03777:16965 177.05588:5742 179.03397:10096 183.02757:6147 187.03972:9942 189.05476:5404 191.03493:5299 193.0493:26066 197.08182:3864 203.03293:5223 205.05075:41690 209.04266:12033 211.07521:5291 215.03279:5646 217.05048:8363 219.06587:6575 221.04405:651727 222.04797:38736 229.08601:8767 232.03412:4197 233.04303:89365 233.08008:13683 234.04822:5147 235.06018:19313 245.04268:11662 246.05339:19093 247.05942:6732 247.09624:10109 257.08026:24166 259.05798:4505 260.06982:27967 275.09253:153703 276.09479:12603 292.09415:5823 292.12729:8865 293.10056:859692,61803,323310,0,0,0,0,0,150272,413478,638112,238261,621870,2742709,4032417,2318361,775742,19994156,8404689,0,8346,0,499414,9724862
7589,4.298,293.10178,Unknown,[M+H]+,ion correlated with 8054,0.048,True,999,False,False,False,False,False,3.41,YN2,293.10178:7587882 294.10513:1507622 295.10849:319361,50.51337:3219 55.01844:3462 59.05025:3277 67.05479:5591 72.08188:4100 79.05498:3146 81.0705:3402 83.01324:8996 84.08143:6460 86.22134:3323 109.10155:3674 119.04855:3725 127.12276:6191 136.06218:9226 139.03912:10179 141.01904:4150 147.04512:7433 163.03799:4015 165.01833:5056 175.04012:9027 176.36087:3525 187.03732:7542 193.04903:9895 205.04796:13950 209.04269:5182 219.0659:4843 221.04402:316767 222.04744:17032 229.08275:4026 233.04311:48072 233.08012:4134 234.04826:4936 235.06003:6795 245.04634:7390 246.05347:8551 247.09628:5994 252.87192:3195 257.08035:4833 260.06531:7235 275.09207:70095 276.09482:7678 293.10049:411123,20156,31197,56480,26083,26083,26083,0,87583,62648,391346,176615,123962,3358618,2165694,1709785,526815,7587882,8366988,46388,66420,125565,230641,5493895
7591,1.219,293.10822,Unknown,[2M+H]+,adduct linked to 2459_[M+NH4]+,0.095,True,999,False,False,False,False,False,15.85,YB1,293.10141:11802322 294.10476:2807406 295.10812:505915,55.01843:5659 56.05019:4103 61.04038:9734 67.05477:8075 69.03413:6148 70.06545:9346 72.08128:14761 74.06071:6040 81.07048:5457 82.0653:4474 83.01323:7332 84.04487:6169 85.02815:4738 86.05982:3500 90.05508:12637 95.04909:5115 95.08601:3347 105.0701:6832 109.0648:4252 109.10153:3383 111.04429:5365 114.06643:11529 118.08618:6836 119.08549:5046 121.02905:3531 126.09193:5308 134.09694:4205 137.06099:3856 138.09088:4511 139.03909:11765 144.08072:3485 147.0434:6284 148.07692:3711 150.09151:6083 151.03938:5333 162.09053:6120 164.52487:3101 167.03279:4211 173.97107:3536 175.04008:8459 177.05363:5212 180.10191:4866 187.0397:5763 193.04898:8562 205.05067:21514 209.04552:4865 219.06587:4474 221.04396:290881 222.04726:18924 229.086:3415 233.04341:49149 233.08006:6679 235.05998:5661 245.0463:3546 246.04976:5249 247.14781:3736 257.08032:9233 260.06924:6956 275.09198:73646 275.13571:6162 276.09476:5128 292.12253:6422 292.15567:5414 293.10043:383172 293.15012:18919,24202,122464,45457,130179,130179,130179,5695,104959,577505,11802322,1976336,455617,2490828,2415379,3386548,1476004,7553771,6844076,3324721,12608968,9881120,4744758,5291284
7593,1.483,293.10849,Unknown,[M+H]+,ion correlated with 5951; ion correlated with 4813; ion correlated with 7542,0.048,True,999,False,False,False,False,False,46.0,YPF1,293.10849:33200680 294.11184:5147363 295.1152:1137258,54.03463:5317 55.01859:8433 56.05038:193940 57.03413:19887 58.04072:82018 59.02462:21020 59.04877:11560 60.0564:370071 61.05333:5995 68.01363:7161 68.05035:11276 69.03407:13121 70.02927:11169 70.06598:267966 71.01319:49073 71.04958:23006 71.06888:57516 72.04475:193568 72.05285:6195 72.08128:13073 74.02448:78392 74.06072:102444 76.05115:1413964 77.05408:5792 80.01362:5408 80.05029:11288 81.03395:10830 82.06547:5104 84.04504:146779 84.08089:8241 85.02905:20749 86.06007:14514 88.03942:9053 89.02366:39504 89.07075:6202 95.06097:12575 96.04508:14223 96.06383:9458 97.02824:16028 98.02383:78407 98.06064:16850 99.00768:6130 100.03965:12914 100.07572:8070 101.02328:6838 102.05573:136131 108.04441:45303 110.02352:16398 110.06068:52570 111.04404:6479 112.03944:52504 112.05069:116606 112.08677:35045 113.09048:12025 114.05444:22619 114.06622:9789 114.09164:8133 116.03448:40482 116.07023:20653 116.09034:6833 117.03796:6390 117.06558:28173 118.04955:92580 120.06519:18194 124.03999:184454 125.04173:5014 126.05563:100095 127.03848:7054 128.03421:7309 128.07132:10493 129.07648:16470 130.05005:32941 130.09773:12312 131.09271:17627 134.0455:13749 135.07727:7805 136.03973:196172 137.0444:8108 138.05571:57103 140.03349:47583 142.0493:67747 142.0862:5484 144.06622:5608 150.05528:5713 154.01405:13116 154.05031:151127 155.05432:4845 158.04501:87138 158.09206:5302 159.08794:29839 160.071:143299 164.03424:4680 164.07011:9295 168.02884:8601 169.0706:5183 172.05995:66588 173.06157:6282 174.07648:6332 175.11761:28019 176.12283:34063 177.09717:328226 178.10265:10037 182.04417:369179 183.04747:14438 186.04063:15032 196.06136:7302 200.05531:589286 201.05751:26133 209.12762:8049 214.10776:7555 215.06683:18982 218.06604:626818 219.06819:28496 233.08261:6031 239.08499:6232 245.08908:46942 257.09149:5642 272.0625:6516 275.10077:6845 292.13248:82481 293.11002:797037,97417,28681,0,3202,3202,3202,1354,329690,296016,4352808,1821600,1162043,2074052,1589943,4524360,1596063,5173498,7240452,33200680,105269,330975,2445484,4670004
7594,1.14,293.10852,Unknown,[M+H]+,,0.095,True,999,False,False,False,False,False,11.5,YN3,293.10205:14603244 294.1054:3585932 295.10876:338437,55.01844:10868 59.04982:4718 67.05478:9812 79.05498:4093 81.07049:6088 83.01331:16095 91.05453:5588 123.0439:4599 137.05949:3808 139.03926:17703 141.01746:8044 147.04343:10401 161.07182:15770 161.47:3325 165.01831:8820 165.0545:6069 167.03282:8225 175.03792:14053 177.05367:6759 179.03398:9357 183.02994:5781 187.03973:10427 193.04906:18529 203.03296:4347 205.05052:28728 209.04555:12917 211.07524:7705 217.05049:4799 219.02901:5357 219.0659:4877 221.02841:8886 221.04399:569919 222.04814:39822 229.08603:5211 233.04298:87167 234.04825:8174 235.06003:15344 245.04251:17437 246.0511:16630 247.05943:4870 247.09627:10115 257.08035:13591 260.06863:24967 275.09225:141629 276.09497:17473 292.12259:5253 293.10043:768950,67052,0,45457,189251,189251,189251,37931,90384,399875,4019031,2400226,998158,3391087,5255754,3277484,1708610,7602324,14603244,3530448,1484257,28296170,2472472,7971393
7596,5.648,293.11182,Unknown,[M+H]+,ion correlated with 1179; ion correlated with 7852; ion correlated with 6687,0.048,True,999,False,False,False,False,False,6.73,YPF3,293.11182:10877814 294.11517:2638316 295.11853:351759,56.05011:31088 60.08154:5222 70.06589:30421 72.08165:8847 79.05473:4907 82.55582:4791 84.04463:735851 84.08189:5395 85.04797:12698 86.09657:17932 91.05421:105370 92.05782:5650 93.07043:6912 95.04979:28476 95.08572:4909 104.10717:8813 107.04918:44415 118.06514:5502 119.04941:170388 120.05226:7493 121.06532:13306 123.04351:194977 124.04756:6420 125.07063:21473 136.06474:5511 136.07529:1066623 137.07901:41676 147.0446:85436 148.04742:4613 153.06581:20844 165.054:337158 166.05792:20298 182.08185:357609 183.08574:16763 184.0741:10268 202.08595:58518 203.08995:6272 247.10652:328242 248.11244:28101 275.09961:20018 289.93695:4414 293.11377:232034,325675,243899,256490,785515,785515,785515,0,64129,87000,436202,390088,363491,1190542,1113444,989680,339714,2094570,2777774,207013,3090903,10877814,396594,1737353
7621,1.756,294.09976,Unknown,[M+H]+,ion correlated with 8997; ion correlated with 7399; ion correlated with 4356; ion correlated with 5439; ion correlated with 253; ion correlated with 865; ion correlated with 1259; ion correlated with 1709; ion correlated with 2110; ion correlated with 2936; ion correlated with 3718; ion correlated with 4440; ion correlated with 4619; ion correlated with 4889; ion correlated with 5266; ion correlated with 5509; ion correlated with 8211; ion correlated with 10288; ion correlated with 10491; ion correlated with 10525; ion correlated with 10941; ion correlated with 10951; ion correlated with 5807; ion correlated with 2932; ion correlated with 8327; ion correlated with 8608; ion correlated with 5375; ion correlated with 8388; ion correlated with 11041; ion correlated with 12068; ion correlated with 6224; ion correlated with 9098; ion correlated with 1299; ion correlated with 5042; ion correlated with 5542; ion correlated with 6874; found in higher mz's MsMs_8327,0.048,True,999,False,False,False,False,False,38.9,YPF1,294.09976:9597599 295.10311:1602326 296.10647:1240721,53.03912:4013 55.01864:8150 56.05014:70232 56.96523:3006 57.0342:12270 58.02944:5330 59.0372:4467 60.04495:5998 61.01144:111449 67.05474:3864 68.04987:10022 69.03423:42307 70.06552:32538 71.04962:3207 71.06893:4985 72.04479:10829 72.93739:7894 73.02845:5405 74.0608:4134 75.02708:34411 75.60719:2904 80.05035:4930 81.03405:39761 82.02888:5754 82.06554:4206 83.04936:8461 84.04507:29182 84.08169:4408 84.96008:3507 85.02922:34574 85.04853:3682 86.06014:11045 87.02675:36283 87.03214:39004 88.03956:81473 88.39782:3145 89.04212:5204 90.94791:5850 94.06515:4044 95.04961:4657 96.04427:5871 97.02933:28710 97.0528:4644 98.06071:12210 99.04421:14499 100.03973:5093 102.05579:13203 103.83978:3912 104.05303:53625 105.00044:5979 105.03719:3469 108.04456:4379 110.06083:13827 111.04408:15393 112.03976:24367 112.07666:4290 114.05476:7663 115.03951:4782 115.65749:3524 119.04971:3261 122.05963:9226 126.0544:5208 127.03867:27605 130.04999:6761 132.13814:3625 132.95871:5864 133.03149:128572 134.06032:7468 135.61646:3420 136.07593:7159 137.04604:4921 138.05577:14052 140.07127:3682 142.04938:3815 143.05807:18260 144.0647:5418 146.06293:5572 148.99077:3095 150.05875:51689 151.71284:3089 154.05043:6157 156.06459:9544 161.0687:14553 162.05803:11380 162.09129:4500 164.06978:22350 165.07341:3783 166.04919:7660 182.06282:5992 182.08147:6896 184.06174:7454 200.09232:21372 202.06969:5678 204.04547:4707 205.02751:5318 205.13335:3677 211.07144:4346 212.07541:13974 220.08006:18345 228.06927:12274 230.08366:28851 231.00781:4986 248.09276:26295 258.09943:4260 266.34534:3604 276.08929:151130 277.09369:5632 294.10129:72812,0,0,0,187478,187478,187478,0,0,16038,445425,115742,0,282922,316270,250533,259197,885471,1233593,9597599,0,603154,187056,792754
7647,16.958,295.11646,Unknown,[2M+H]+,ion correlated with 2482; ion correlated with 10336; ion correlated with 12764; adduct linked to 2482_[M+NH4]+,0.143,True,999,False,False,False,False,False,33.51,YB1,295.11646:5682254 296.11981:1360056 297.12317:234382,53.03933:3525 55.01843:8886 67.05477:3493 69.03413:13563 71.04958:4239 73.02898:3340 79.05496:13454 81.0338:10995 81.07048:5135 85.02889:8980 91.05451:7859 95.08601:3096 97.02879:36971 99.04453:10114 103.05478:7092 105.07006:75164 107.08631:28150 109.02808:5216 123.08011:23663 127.03847:17598 133.06471:580054 134.06757:24343 135.08014:3596 151.07426:15160 213.11394:3817 277.10687:5793 281.96436:3352 295.11902:12452,215828,174700,144427,273448,273448,273448,351027,396330,399367,5682254,4227060,5295931,313280,349776,300000,553614,654463,618335,944270,1106582,1125523,5068415,608804
